t rhs_phi_tracker
2.729599999999999795e+02 -1.930046324307779897e-08
2.729599999999999795e+02 -1.930046324307779897e-08
2.730400000000000205e+02 -1.920483082307870098e-08
2.730400000000000205e+02 -1.920483082307870098e-08
2.730400000000000205e+02 -1.920483082307870098e-08
2.731200000000000045e+02 -1.910708380742449909e-08
2.731200000000000045e+02 -1.910708380742449909e-08
2.731200000000000045e+02 -1.910708380742449909e-08
2.731200000000000045e+02 -1.910708380742449909e-08
2.731999999999999886e+02 -1.900727423094869870e-08
2.731999999999999886e+02 -1.900727423094869870e-08
2.731999999999999886e+02 -1.900727423094869870e-08
2.732799999999999727e+02 -1.890557247560059894e-08
2.732799999999999727e+02 -1.890557247560059894e-08
2.732799999999999727e+02 -1.890557247560059894e-08
2.732799999999999727e+02 -1.890557247560059894e-08
2.733600000000000136e+02 -1.880218515356829885e-08
2.733600000000000136e+02 -1.880218515356829885e-08
2.733600000000000136e+02 -1.880218515356829885e-08
2.734399999999999977e+02 -1.869725278025930138e-08
2.734399999999999977e+02 -1.869725278025930138e-08
2.734399999999999977e+02 -1.869725278025930138e-08
2.734399999999999977e+02 -1.869725278025930138e-08
2.735199999999999818e+02 -1.859085499720159930e-08
2.735199999999999818e+02 -1.859085499720159930e-08
2.735199999999999818e+02 -1.859085499720159930e-08
2.736000000000000227e+02 -1.848308768281229923e-08
2.736000000000000227e+02 -1.848308768281229923e-08
2.736000000000000227e+02 -1.848308768281229923e-08
2.736000000000000227e+02 -1.848308768281229923e-08
2.736800000000000068e+02 -1.837409801206400018e-08
2.736800000000000068e+02 -1.837409801206400018e-08
2.736800000000000068e+02 -1.837409801206400018e-08
2.737599999999999909e+02 -1.826407021196589863e-08
2.737599999999999909e+02 -1.826407021196589863e-08
2.737599999999999909e+02 -1.826407021196589863e-08
2.737599999999999909e+02 -1.826407021196589863e-08
2.738399999999999750e+02 -1.815318592125949981e-08
2.738399999999999750e+02 -1.815318592125949981e-08
2.738399999999999750e+02 -1.815318592125949981e-08
2.739200000000000159e+02 -1.804156151799209934e-08
2.739200000000000159e+02 -1.804156151799209934e-08
2.739200000000000159e+02 -1.804156151799209934e-08
2.739200000000000159e+02 -1.804156151799209934e-08
2.740000000000000000e+02 -1.792919891907339872e-08
2.740000000000000000e+02 -1.792919891907339872e-08
2.740000000000000000e+02 -1.792919891907339872e-08
2.740799999999999841e+02 -1.781600849752440054e-08
2.740799999999999841e+02 -1.781600849752440054e-08
2.740799999999999841e+02 -1.781600849752440054e-08
2.740799999999999841e+02 -1.781600849752440054e-08
2.741600000000000250e+02 -1.770189856859579958e-08
2.741600000000000250e+02 -1.770189856859579958e-08
2.741600000000000250e+02 -1.770189856859579958e-08
2.742400000000000091e+02 -1.758683844809669997e-08
2.742400000000000091e+02 -1.758683844809669997e-08
2.742400000000000091e+02 -1.758683844809669997e-08
2.742400000000000091e+02 -1.758683844809669997e-08
2.743199999999999932e+02 -1.747084044058960061e-08
2.743199999999999932e+02 -1.747084044058960061e-08
2.743199999999999932e+02 -1.747084044058960061e-08
2.743999999999999773e+02 -1.735391551563539998e-08
2.743999999999999773e+02 -1.735391551563539998e-08
2.743999999999999773e+02 -1.735391551563539998e-08
2.743999999999999773e+02 -1.735391551563539998e-08
2.744800000000000182e+02 -1.723605755545160060e-08
2.744800000000000182e+02 -1.723605755545160060e-08
2.744800000000000182e+02 -1.723605755545160060e-08
2.745600000000000023e+02 -1.711726812546110045e-08
2.745600000000000023e+02 -1.711726812546110045e-08
2.745600000000000023e+02 -1.711726812546110045e-08
2.745600000000000023e+02 -1.711726812546110045e-08
2.746399999999999864e+02 -1.699759742740030000e-08
2.746399999999999864e+02 -1.699759742740030000e-08
2.746399999999999864e+02 -1.699759742740030000e-08
2.747200000000000273e+02 -1.687715767911529938e-08
2.747200000000000273e+02 -1.687715767911529938e-08
2.747200000000000273e+02 -1.687715767911529938e-08
2.747200000000000273e+02 -1.687715767911529938e-08
2.748000000000000114e+02 -1.675610318809350049e-08
2.748000000000000114e+02 -1.675610318809350049e-08
2.748000000000000114e+02 -1.675610318809350049e-08
2.748799999999999955e+02 -1.663457102973600015e-08
2.748799999999999955e+02 -1.663457102973600015e-08
2.748799999999999955e+02 -1.663457102973600015e-08
2.748799999999999955e+02 -1.663457102973600015e-08
2.749599999999999795e+02 -1.651260715955709925e-08
2.749599999999999795e+02 -1.651260715955709925e-08
2.749599999999999795e+02 -1.651260715955709925e-08
2.750400000000000205e+02 -1.639017870734979975e-08
2.750400000000000205e+02 -1.639017870734979975e-08
2.750400000000000205e+02 -1.639017870734979975e-08
2.750400000000000205e+02 -1.639017870734979975e-08
2.751200000000000045e+02 -1.626728257454960149e-08
2.751200000000000045e+02 -1.626728257454960149e-08
2.751200000000000045e+02 -1.626728257454960149e-08
2.751999999999999886e+02 -1.614402154340570119e-08
2.751999999999999886e+02 -1.614402154340570119e-08
2.751999999999999886e+02 -1.614402154340570119e-08
2.751999999999999886e+02 -1.614402154340570119e-08
2.752799999999999727e+02 -1.602058072535660163e-08
2.752799999999999727e+02 -1.602058072535660163e-08
2.752799999999999727e+02 -1.602058072535660163e-08
2.753600000000000136e+02 -1.589712884629209893e-08
2.753600000000000136e+02 -1.589712884629209893e-08
2.753600000000000136e+02 -1.589712884629209893e-08
2.753600000000000136e+02 -1.589712884629209893e-08
2.754399999999999977e+02 -1.577373969330819908e-08
2.754399999999999977e+02 -1.577373969330819908e-08
2.754399999999999977e+02 -1.577373969330819908e-08
2.755199999999999818e+02 -1.565041035884879980e-08
2.755199999999999818e+02 -1.565041035884879980e-08
2.755199999999999818e+02 -1.565041035884879980e-08
2.755199999999999818e+02 -1.565041035884879980e-08
2.756000000000000227e+02 -1.552712326695739885e-08
2.756000000000000227e+02 -1.552712326695739885e-08
2.756000000000000227e+02 -1.552712326695739885e-08
2.756800000000000068e+02 -1.540384236879439919e-08
2.756800000000000068e+02 -1.540384236879439919e-08
2.756800000000000068e+02 -1.540384236879439919e-08
2.756800000000000068e+02 -1.540384236879439919e-08
2.757599999999999909e+02 -1.528044885238980104e-08
2.757599999999999909e+02 -1.528044885238980104e-08
2.757599999999999909e+02 -1.528044885238980104e-08
2.758399999999999750e+02 -1.515679324923849995e-08
2.758399999999999750e+02 -1.515679324923849995e-08
2.758399999999999750e+02 -1.515679324923849995e-08
2.758399999999999750e+02 -1.515679324923849995e-08
2.759200000000000159e+02 -1.503283714126340097e-08
2.759200000000000159e+02 -1.503283714126340097e-08
2.759200000000000159e+02 -1.503283714126340097e-08
2.760000000000000000e+02 -1.490865434128239930e-08
2.760000000000000000e+02 -1.490865434128239930e-08
2.760000000000000000e+02 -1.490865434128239930e-08
2.760000000000000000e+02 -1.490865434128239930e-08
2.760799999999999841e+02 -1.478429800520219936e-08
2.760799999999999841e+02 -1.478429800520219936e-08
2.760799999999999841e+02 -1.478429800520219936e-08
2.761600000000000250e+02 -1.465970587620379963e-08
2.761600000000000250e+02 -1.465970587620379963e-08
2.761600000000000250e+02 -1.465970587620379963e-08
2.761600000000000250e+02 -1.465970587620379963e-08
2.762400000000000091e+02 -1.453476943350729997e-08
2.762400000000000091e+02 -1.453476943350729997e-08
2.762400000000000091e+02 -1.453476943350729997e-08
2.763199999999999932e+02 -1.440951856135669934e-08
2.763199999999999932e+02 -1.440951856135669934e-08
2.763199999999999932e+02 -1.440951856135669934e-08
2.763199999999999932e+02 -1.440951856135669934e-08
2.763999999999999773e+02 -1.428421454924029958e-08
2.763999999999999773e+02 -1.428421454924029958e-08
2.763999999999999773e+02 -1.428421454924029958e-08
2.764800000000000182e+02 -1.415927620728949933e-08
2.764800000000000182e+02 -1.415927620728949933e-08
2.764800000000000182e+02 -1.415927620728949933e-08
2.764800000000000182e+02 -1.415927620728949933e-08
2.765600000000000023e+02 -1.403511705313049947e-08
2.765600000000000023e+02 -1.403511705313049947e-08
2.765600000000000023e+02 -1.403511705313049947e-08
2.766399999999999864e+02 -1.391199656431890056e-08
2.766399999999999864e+02 -1.391199656431890056e-08
2.766399999999999864e+02 -1.391199656431890056e-08
2.766399999999999864e+02 -1.391199656431890056e-08
2.767200000000000273e+02 -1.378992633915519919e-08
2.767200000000000273e+02 -1.378992633915519919e-08
2.767200000000000273e+02 -1.378992633915519919e-08
2.768000000000000114e+02 -1.366865206731160042e-08
2.768000000000000114e+02 -1.366865206731160042e-08
2.768000000000000114e+02 -1.366865206731160042e-08
2.768000000000000114e+02 -1.366865206731160042e-08
2.768799999999999955e+02 -1.354777664768680006e-08
2.768799999999999955e+02 -1.354777664768680006e-08
2.768799999999999955e+02 -1.354777664768680006e-08
2.769599999999999795e+02 -1.342701006520700000e-08
2.769599999999999795e+02 -1.342701006520700000e-08
2.769599999999999795e+02 -1.342701006520700000e-08
2.769599999999999795e+02 -1.342701006520700000e-08
2.770400000000000205e+02 -1.330632995284149970e-08
2.770400000000000205e+02 -1.330632995284149970e-08
2.770400000000000205e+02 -1.330632995284149970e-08
2.771200000000000045e+02 -1.318587209881389944e-08
2.771200000000000045e+02 -1.318587209881389944e-08
2.771200000000000045e+02 -1.318587209881389944e-08
2.771200000000000045e+02 -1.318587209881389944e-08
2.771999999999999886e+02 -1.306571344946440037e-08
2.771999999999999886e+02 -1.306571344946440037e-08
2.771999999999999886e+02 -1.306571344946440037e-08
2.772799999999999727e+02 -1.294584350082199948e-08
2.772799999999999727e+02 -1.294584350082199948e-08
2.772799999999999727e+02 -1.294584350082199948e-08
2.772799999999999727e+02 -1.294584350082199948e-08
2.773600000000000136e+02 -1.282635355422740037e-08
2.773600000000000136e+02 -1.282635355422740037e-08
2.773600000000000136e+02 -1.282635355422740037e-08
2.774399999999999977e+02 -1.270754800645999956e-08
2.774399999999999977e+02 -1.270754800645999956e-08
2.774399999999999977e+02 -1.270754800645999956e-08
2.774399999999999977e+02 -1.270754800645999956e-08
2.775199999999999818e+02 -1.258977944873479971e-08
2.775199999999999818e+02 -1.258977944873479971e-08
2.775199999999999818e+02 -1.258977944873479971e-08
2.776000000000000227e+02 -1.247320304448279924e-08
2.776000000000000227e+02 -1.247320304448279924e-08
2.776000000000000227e+02 -1.247320304448279924e-08
2.776000000000000227e+02 -1.247320304448279924e-08
2.776800000000000068e+02 -1.235772482841440066e-08
2.776800000000000068e+02 -1.235772482841440066e-08
2.776800000000000068e+02 -1.235772482841440066e-08
2.777599999999999909e+02 -1.224312368032219932e-08
2.777599999999999909e+02 -1.224312368032219932e-08
2.777599999999999909e+02 -1.224312368032219932e-08
2.777599999999999909e+02 -1.224312368032219932e-08
2.778399999999999750e+02 -1.212921469066490074e-08
2.778399999999999750e+02 -1.212921469066490074e-08
2.778399999999999750e+02 -1.212921469066490074e-08
2.779200000000000159e+02 -1.201597456755390007e-08
2.779200000000000159e+02 -1.201597456755390007e-08
2.779200000000000159e+02 -1.201597456755390007e-08
2.779200000000000159e+02 -1.201597456755390007e-08
2.780000000000000000e+02 -1.190355244631320045e-08
2.780000000000000000e+02 -1.190355244631320045e-08
2.780000000000000000e+02 -1.190355244631320045e-08
2.780799999999999841e+02 -1.179215660428999947e-08
2.780799999999999841e+02 -1.179215660428999947e-08
2.780799999999999841e+02 -1.179215660428999947e-08
2.780799999999999841e+02 -1.179215660428999947e-08
2.781600000000000250e+02 -1.168187375661869918e-08
2.781600000000000250e+02 -1.168187375661869918e-08
2.781600000000000250e+02 -1.168187375661869918e-08
2.782400000000000091e+02 -1.157258861275510025e-08
2.782400000000000091e+02 -1.157258861275510025e-08
2.782400000000000091e+02 -1.157258861275510025e-08
2.782400000000000091e+02 -1.157258861275510025e-08
2.783199999999999932e+02 -1.146412831312750073e-08
2.783199999999999932e+02 -1.146412831312750073e-08
2.783199999999999932e+02 -1.146412831312750073e-08
2.783999999999999773e+02 -1.135649501115180074e-08
2.783999999999999773e+02 -1.135649501115180074e-08
2.783999999999999773e+02 -1.135649501115180074e-08
2.783999999999999773e+02 -1.135649501115180074e-08
2.784800000000000182e+02 -1.124989273476109928e-08
2.784800000000000182e+02 -1.124989273476109928e-08
2.784800000000000182e+02 -1.124989273476109928e-08
2.785600000000000023e+02 -1.114450062869510009e-08
2.785600000000000023e+02 -1.114450062869510009e-08
2.785600000000000023e+02 -1.114450062869510009e-08
2.785600000000000023e+02 -1.114450062869510009e-08
2.786399999999999864e+02 -1.104030319597629965e-08
2.786399999999999864e+02 -1.104030319597629965e-08
2.786399999999999864e+02 -1.104030319597629965e-08
2.787200000000000273e+02 -1.093719501331289944e-08
2.787200000000000273e+02 -1.093719501331289944e-08
2.787200000000000273e+02 -1.093719501331289944e-08
2.787200000000000273e+02 -1.093719501331289944e-08
2.788000000000000114e+02 -1.083520548332770002e-08
2.788000000000000114e+02 -1.083520548332770002e-08
2.788000000000000114e+02 -1.083520548332770002e-08
2.788799999999999955e+02 -1.073454002681019961e-08
2.788799999999999955e+02 -1.073454002681019961e-08
2.788799999999999955e+02 -1.073454002681019961e-08
2.788799999999999955e+02 -1.073454002681019961e-08
2.789599999999999795e+02 -1.063540171365719986e-08
2.789599999999999795e+02 -1.063540171365719986e-08
2.789599999999999795e+02 -1.063540171365719986e-08
2.790400000000000205e+02 -1.053779629530740046e-08
2.790400000000000205e+02 -1.053779629530740046e-08
2.790400000000000205e+02 -1.053779629530740046e-08
2.790400000000000205e+02 -1.053779629530740046e-08
2.791200000000000045e+02 -1.044154484718839966e-08
2.791200000000000045e+02 -1.044154484718839966e-08
2.791200000000000045e+02 -1.044154484718839966e-08
2.791999999999999886e+02 -1.034647364419999987e-08
2.791999999999999886e+02 -1.034647364419999987e-08
2.791999999999999886e+02 -1.034647364419999987e-08
2.791999999999999886e+02 -1.034647364419999987e-08
2.792799999999999727e+02 -1.025255821018580017e-08
2.792799999999999727e+02 -1.025255821018580017e-08
2.792799999999999727e+02 -1.025255821018580017e-08
2.793600000000000136e+02 -1.015994856509290021e-08
2.793600000000000136e+02 -1.015994856509290021e-08
2.793600000000000136e+02 -1.015994856509290021e-08
2.793600000000000136e+02 -1.015994856509290021e-08
2.794399999999999977e+02 -1.006889559307879999e-08
2.794399999999999977e+02 -1.006889559307879999e-08
2.794399999999999977e+02 -1.006889559307879999e-08
2.795199999999999818e+02 -9.979630908956510334e-09
2.795199999999999818e+02 -9.979630908956510334e-09
2.795199999999999818e+02 -9.979630908956510334e-09
2.795199999999999818e+02 -9.979630908956510334e-09
2.796000000000000227e+02 -9.892307900803629837e-09
2.796000000000000227e+02 -9.892307900803629837e-09
2.796000000000000227e+02 -9.892307900803629837e-09
2.796800000000000068e+02 -9.806977305561089710e-09
2.796800000000000068e+02 -9.806977305561089710e-09
2.796800000000000068e+02 -9.806977305561089710e-09
2.796800000000000068e+02 -9.806977305561089710e-09
2.797599999999999909e+02 -9.723649855204860270e-09
2.797599999999999909e+02 -9.723649855204860270e-09
2.797599999999999909e+02 -9.723649855204860270e-09
2.798399999999999750e+02 -9.642363682917830021e-09
2.798399999999999750e+02 -9.642363682917830021e-09
2.798399999999999750e+02 -9.642363682917830021e-09
2.798399999999999750e+02 -9.642363682917830021e-09
2.799200000000000159e+02 -9.563145069084529196e-09
2.799200000000000159e+02 -9.563145069084529196e-09
2.799200000000000159e+02 -9.563145069084529196e-09
2.800000000000000000e+02 -9.485902976462509717e-09
2.800000000000000000e+02 -9.485902976462509717e-09
2.800000000000000000e+02 -9.485902976462509717e-09
2.800000000000000000e+02 -9.485902976462509717e-09
2.800799999999999841e+02 -9.410400706083059659e-09
2.800799999999999841e+02 -9.410400706083059659e-09
2.800799999999999841e+02 -9.410400706083059659e-09
2.801600000000000250e+02 -9.336358249141700095e-09
2.801600000000000250e+02 -9.336358249141700095e-09
2.801600000000000250e+02 -9.336358249141700095e-09
2.801600000000000250e+02 -9.336358249141700095e-09
2.802400000000000091e+02 -9.263614577166320093e-09
2.802400000000000091e+02 -9.263614577166320093e-09
2.802400000000000091e+02 -9.263614577166320093e-09
2.803199999999999932e+02 -9.192225727932859946e-09
2.803199999999999932e+02 -9.192225727932859946e-09
2.803199999999999932e+02 -9.192225727932859946e-09
2.803199999999999932e+02 -9.192225727932859946e-09
2.803999999999999773e+02 -9.122405941548700735e-09
2.803999999999999773e+02 -9.122405941548700735e-09
2.803999999999999773e+02 -9.122405941548700735e-09
2.804800000000000182e+02 -9.054344893721340458e-09
2.804800000000000182e+02 -9.054344893721340458e-09
2.804800000000000182e+02 -9.054344893721340458e-09
2.804800000000000182e+02 -9.054344893721340458e-09
2.805600000000000023e+02 -8.988066918571389902e-09
2.805600000000000023e+02 -8.988066918571389902e-09
2.805600000000000023e+02 -8.988066918571389902e-09
2.806399999999999864e+02 -8.923462428277099814e-09
2.806399999999999864e+02 -8.923462428277099814e-09
2.806399999999999864e+02 -8.923462428277099814e-09
2.806399999999999864e+02 -8.923462428277099814e-09
2.807200000000000273e+02 -8.860465120469590728e-09
2.807200000000000273e+02 -8.860465120469590728e-09
2.807200000000000273e+02 -8.860465120469590728e-09
2.808000000000000114e+02 -8.799213489708920407e-09
2.808000000000000114e+02 -8.799213489708920407e-09
2.808000000000000114e+02 -8.799213489708920407e-09
2.808000000000000114e+02 -8.799213489708920407e-09
2.808799999999999955e+02 -8.740084559944309569e-09
2.808799999999999955e+02 -8.740084559944309569e-09
2.808799999999999955e+02 -8.740084559944309569e-09
2.809599999999999795e+02 -8.683577480279239482e-09
2.809599999999999795e+02 -8.683577480279239482e-09
2.809599999999999795e+02 -8.683577480279239482e-09
2.809599999999999795e+02 -8.683577480279239482e-09
2.810400000000000205e+02 -8.630020694229960443e-09
2.810400000000000205e+02 -8.630020694229960443e-09
2.810400000000000205e+02 -8.630020694229960443e-09
2.811200000000000045e+02 -8.579334033423239349e-09
2.811200000000000045e+02 -8.579334033423239349e-09
2.811200000000000045e+02 -8.579334033423239349e-09
2.811200000000000045e+02 -8.579334033423239349e-09
2.811999999999999886e+02 -8.531056683236119777e-09
2.811999999999999886e+02 -8.531056683236119777e-09
2.811999999999999886e+02 -8.531056683236119777e-09
2.812799999999999727e+02 -8.484560942219349945e-09
2.812799999999999727e+02 -8.484560942219349945e-09
2.812799999999999727e+02 -8.484560942219349945e-09
2.812799999999999727e+02 -8.484560942219349945e-09
2.813600000000000136e+02 -8.439330533439819966e-09
2.813600000000000136e+02 -8.439330533439819966e-09
2.813600000000000136e+02 -8.439330533439819966e-09
2.814399999999999977e+02 -8.395199161027179343e-09
2.814399999999999977e+02 -8.395199161027179343e-09
2.814399999999999977e+02 -8.395199161027179343e-09
2.814399999999999977e+02 -8.395199161027179343e-09
2.815199999999999818e+02 -8.352397124119539587e-09
2.815199999999999818e+02 -8.352397124119539587e-09
2.815199999999999818e+02 -8.352397124119539587e-09
2.816000000000000227e+02 -8.311351303521059970e-09
2.816000000000000227e+02 -8.311351303521059970e-09
2.816000000000000227e+02 -8.311351303521059970e-09
2.816000000000000227e+02 -8.311351303521059970e-09
2.816800000000000068e+02 -8.272398738749500055e-09
2.816800000000000068e+02 -8.272398738749500055e-09
2.816800000000000068e+02 -8.272398738749500055e-09
2.817599999999999909e+02 -8.235617596591379569e-09
2.817599999999999909e+02 -8.235617596591379569e-09
2.817599999999999909e+02 -8.235617596591379569e-09
2.817599999999999909e+02 -8.235617596591379569e-09
2.818399999999999750e+02 -8.200911783611370086e-09
2.818399999999999750e+02 -8.200911783611370086e-09
2.818399999999999750e+02 -8.200911783611370086e-09
2.819200000000000159e+02 -8.168277359794399782e-09
2.819200000000000159e+02 -8.168277359794399782e-09
2.819200000000000159e+02 -8.168277359794399782e-09
2.819200000000000159e+02 -8.168277359794399782e-09
2.820000000000000000e+02 -8.137960970531580453e-09
2.820000000000000000e+02 -8.137960970531580453e-09
2.820000000000000000e+02 -8.137960970531580453e-09
2.820799999999999841e+02 -8.110330837979340112e-09
2.820799999999999841e+02 -8.110330837979340112e-09
2.820799999999999841e+02 -8.110330837979340112e-09
2.820799999999999841e+02 -8.110330837979340112e-09
2.821600000000000250e+02 -8.085608796786169837e-09
2.821600000000000250e+02 -8.085608796786169837e-09
2.821600000000000250e+02 -8.085608796786169837e-09
2.822400000000000091e+02 -8.063741831282340255e-09
2.822400000000000091e+02 -8.063741831282340255e-09
2.822400000000000091e+02 -8.063741831282340255e-09
2.822400000000000091e+02 -8.063741831282340255e-09
2.823199999999999932e+02 -8.044477096054699847e-09
2.823199999999999932e+02 -8.044477096054699847e-09
2.823199999999999932e+02 -8.044477096054699847e-09
2.823999999999999773e+02 -8.027478132702770690e-09
2.823999999999999773e+02 -8.027478132702770690e-09
2.823999999999999773e+02 -8.027478132702770690e-09
2.823999999999999773e+02 -8.027478132702770690e-09
2.824800000000000182e+02 -8.012411095888769649e-09
2.824800000000000182e+02 -8.012411095888769649e-09
2.824800000000000182e+02 -8.012411095888769649e-09
2.825600000000000023e+02 -7.999060603107570807e-09
2.825600000000000023e+02 -7.999060603107570807e-09
2.825600000000000023e+02 -7.999060603107570807e-09
2.825600000000000023e+02 -7.999060603107570807e-09
2.826399999999999864e+02 -7.987413570275499749e-09
2.826399999999999864e+02 -7.987413570275499749e-09
2.826399999999999864e+02 -7.987413570275499749e-09
2.827200000000000273e+02 -7.977623622255980437e-09
2.827200000000000273e+02 -7.977623622255980437e-09
2.827200000000000273e+02 -7.977623622255980437e-09
2.827200000000000273e+02 -7.977623622255980437e-09
2.828000000000000114e+02 -7.969892102743710029e-09
2.828000000000000114e+02 -7.969892102743710029e-09
2.828000000000000114e+02 -7.969892102743710029e-09
2.828799999999999955e+02 -7.964380371544980185e-09
2.828799999999999955e+02 -7.964380371544980185e-09
2.828799999999999955e+02 -7.964380371544980185e-09
2.828799999999999955e+02 -7.964380371544980185e-09
2.829599999999999795e+02 -7.961213555068279903e-09
2.829599999999999795e+02 -7.961213555068279903e-09
2.829599999999999795e+02 -7.961213555068279903e-09
2.830400000000000205e+02 -7.960531327545070158e-09
2.830400000000000205e+02 -7.960531327545070158e-09
2.830400000000000205e+02 -7.960531327545070158e-09
2.830400000000000205e+02 -7.960531327545070158e-09
2.831200000000000045e+02 -7.962504159715760558e-09
2.831200000000000045e+02 -7.962504159715760558e-09
2.831200000000000045e+02 -7.962504159715760558e-09
2.831999999999999886e+02 -7.967286442415290420e-09
2.831999999999999886e+02 -7.967286442415290420e-09
2.831999999999999886e+02 -7.967286442415290420e-09
2.831999999999999886e+02 -7.967286442415290420e-09
2.832799999999999727e+02 -7.974967888049420565e-09
2.832799999999999727e+02 -7.974967888049420565e-09
2.832799999999999727e+02 -7.974967888049420565e-09
2.833600000000000136e+02 -7.985571384721130561e-09
2.833600000000000136e+02 -7.985571384721130561e-09
2.833600000000000136e+02 -7.985571384721130561e-09
2.833600000000000136e+02 -7.985571384721130561e-09
2.834399999999999977e+02 -7.999083596515729515e-09
2.834399999999999977e+02 -7.999083596515729515e-09
2.834399999999999977e+02 -7.999083596515729515e-09
2.835199999999999818e+02 -8.015498668890639905e-09
2.835199999999999818e+02 -8.015498668890639905e-09
2.835199999999999818e+02 -8.015498668890639905e-09
2.835199999999999818e+02 -8.015498668890639905e-09
2.836000000000000227e+02 -8.034821124711689629e-09
2.836000000000000227e+02 -8.034821124711689629e-09
2.836000000000000227e+02 -8.034821124711689629e-09
2.836800000000000068e+02 -8.056985526830310533e-09
2.836800000000000068e+02 -8.056985526830310533e-09
2.836800000000000068e+02 -8.056985526830310533e-09
2.836800000000000068e+02 -8.056985526830310533e-09
2.837599999999999909e+02 -8.081799209602529319e-09
2.837599999999999909e+02 -8.081799209602529319e-09
2.837599999999999909e+02 -8.081799209602529319e-09
2.838399999999999750e+02 -8.109026531162029649e-09
2.838399999999999750e+02 -8.109026531162029649e-09
2.838399999999999750e+02 -8.109026531162029649e-09
2.838399999999999750e+02 -8.109026531162029649e-09
2.839200000000000159e+02 -8.138534060734359688e-09
2.839200000000000159e+02 -8.138534060734359688e-09
2.839200000000000159e+02 -8.138534060734359688e-09
2.840000000000000000e+02 -8.170323851353379520e-09
2.840000000000000000e+02 -8.170323851353379520e-09
2.840000000000000000e+02 -8.170323851353379520e-09
2.840000000000000000e+02 -8.170323851353379520e-09
2.840799999999999841e+02 -8.204421987742929399e-09
2.840799999999999841e+02 -8.204421987742929399e-09
2.840799999999999841e+02 -8.204421987742929399e-09
2.841600000000000250e+02 -8.240777874707230069e-09
2.841600000000000250e+02 -8.240777874707230069e-09
2.841600000000000250e+02 -8.240777874707230069e-09
2.841600000000000250e+02 -8.240777874707230069e-09
2.842400000000000091e+02 -8.279310009010339883e-09
2.842400000000000091e+02 -8.279310009010339883e-09
2.842400000000000091e+02 -8.279310009010339883e-09
2.843199999999999932e+02 -8.320049456720870041e-09
2.843199999999999932e+02 -8.320049456720870041e-09
2.843199999999999932e+02 -8.320049456720870041e-09
2.843199999999999932e+02 -8.320049456720870041e-09
2.843999999999999773e+02 -8.363171603419399499e-09
2.843999999999999773e+02 -8.363171603419399499e-09
2.843999999999999773e+02 -8.363171603419399499e-09
2.844800000000000182e+02 -8.408854573115420123e-09
2.844800000000000182e+02 -8.408854573115420123e-09
2.844800000000000182e+02 -8.408854573115420123e-09
2.844800000000000182e+02 -8.408854573115420123e-09
2.845600000000000023e+02 -8.457131346446750295e-09
2.845600000000000023e+02 -8.457131346446750295e-09
2.845600000000000023e+02 -8.457131346446750295e-09
2.846399999999999864e+02 -8.507852350657450663e-09
2.846399999999999864e+02 -8.507852350657450663e-09
2.846399999999999864e+02 -8.507852350657450663e-09
2.846399999999999864e+02 -8.507852350657450663e-09
2.847200000000000273e+02 -8.560758912681700129e-09
2.847200000000000273e+02 -8.560758912681700129e-09
2.847200000000000273e+02 -8.560758912681700129e-09
2.848000000000000114e+02 -8.615589921501329998e-09
2.848000000000000114e+02 -8.615589921501329998e-09
2.848000000000000114e+02 -8.615589921501329998e-09
2.848000000000000114e+02 -8.615589921501329998e-09
2.848799999999999955e+02 -8.672142050197809936e-09
2.848799999999999955e+02 -8.672142050197809936e-09
2.848799999999999955e+02 -8.672142050197809936e-09
2.849599999999999795e+02 -8.730286596800819219e-09
2.849599999999999795e+02 -8.730286596800819219e-09
2.849599999999999795e+02 -8.730286596800819219e-09
2.849599999999999795e+02 -8.730286596800819219e-09
2.850400000000000205e+02 -8.789980766655409959e-09
2.850400000000000205e+02 -8.789980766655409959e-09
2.850400000000000205e+02 -8.789980766655409959e-09
2.851200000000000045e+02 -8.851270940920500472e-09
2.851200000000000045e+02 -8.851270940920500472e-09
2.851200000000000045e+02 -8.851270940920500472e-09
2.851200000000000045e+02 -8.851270940920500472e-09
2.851999999999999886e+02 -8.914227603029970233e-09
2.851999999999999886e+02 -8.914227603029970233e-09
2.851999999999999886e+02 -8.914227603029970233e-09
2.852799999999999727e+02 -8.978837397200430361e-09
2.852799999999999727e+02 -8.978837397200430361e-09
2.852799999999999727e+02 -8.978837397200430361e-09
2.852799999999999727e+02 -8.978837397200430361e-09
2.853600000000000136e+02 -9.044986483823209191e-09
2.853600000000000136e+02 -9.044986483823209191e-09
2.853600000000000136e+02 -9.044986483823209191e-09
2.854399999999999977e+02 -9.112561819554890034e-09
2.854399999999999977e+02 -9.112561819554890034e-09
2.854399999999999977e+02 -9.112561819554890034e-09
2.854399999999999977e+02 -9.112561819554890034e-09
2.855199999999999818e+02 -9.181568269305870679e-09
2.855199999999999818e+02 -9.181568269305870679e-09
2.855199999999999818e+02 -9.181568269305870679e-09
2.856000000000000227e+02 -9.252171677626750527e-09
2.856000000000000227e+02 -9.252171677626750527e-09
2.856000000000000227e+02 -9.252171677626750527e-09
2.856000000000000227e+02 -9.252171677626750527e-09
2.856800000000000068e+02 -9.324642623351850673e-09
2.856800000000000068e+02 -9.324642623351850673e-09
2.856800000000000068e+02 -9.324642623351850673e-09
2.857599999999999909e+02 -9.399230533046250288e-09
